opt_ID,opt_name_data,opt_desc_data,opt_name_size,opt_desc_size,client_class,id_client,segment,duration,opt_class,sales_capture,count_aai,pricing_struct,business_entity,client_location,competition_type,alliances,quarter,mergers,stage,win_prob,total_current_rev,aai_label
11091871,,,3,3,Très haute,68,A,Moins de 100,Faible,cécile.m,1,type B,D,Netherlands,Sole Sourced,data_all,FY20Q2,other,3B,70,28,0
11122418,,,2,3,Très haute,68,A,Moins de 100,Faible,matthieu.m,0,type B,D,Netherlands,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,32,0
10967564,,AWS AWS AWS,3,46,Très haute,68,A,Moins de 100,Faible,eugène.a,1,type A,E,Netherlands,Competitive,data_all,FY20Q2,other,3B,50,300,0
10953180,,,5,36,Très haute,48,E,Moins de 100,Faible,blank,59,type A,D,France,-,non_data_all,FY20Q1,other,0A,5,658,0
11059054,,,4,43,Très haute,48,E,Moins de 100,Moyenne,guy.b,1,type B,B,France,Competitive,other,FY20Q2,other,0A,15,9864,0
11014692,,,4,39,Très haute,48,E,Moins de 100,Moyenne,guy.b,1,type A,D,France,Competitive,non_data_all,FY20Q1,other,2B,50,6176,0
10960010,,,4,16,Très haute,48,E,Moins de 100,Moyenne,guy.b,1,type B,F,France,Competitive,non_data_all,FY20Q4,other,1,10,2066,0
11073658,,,7,9,Très haute,48,E,Moins de 100,Faible,guy.b,1,type A,E,France,Sole Sourced,non_data_all,FY20Q3,non_data_acq,3B,100,898,0
11110075,,,7,9,Très haute,48,E,Moins de 100,Faible,margaux.b,0,type B,F,France,Sole Sourced,non_data_all,FY20Q2,other,3B,100,248,0
11087378,,,4,11,Très haute,48,E,Moins de 100,Faible,margaux.b,0,type B,D,France,Competitive,other,FY20Q2,non_data_acq,1,50,132,0
11113710,,,4,9,Très haute,48,E,Moins de 100,Faible,manon.f,0,type A,E,France,-,non_data_all,FY20Q4,other,0A,50,870,0
11120506,,,5,30,Très haute,48,E,Moins de 100,Faible,manon.f,0,type A,D,France,Competitive,other,FY20Q3,other,1,50,674,0
11114619,,,3,41,Très haute,48,E,Moins de 100,Faible,manon.f,0,type A,D,France,Sole Sourced,other,FY20Q3,other,0A,75,368,0
11060079,,,4,9,Très haute,48,E,Moins de 100,Faible,manon.f,0,type B,E,France,Sole Sourced,non_data_all,FY20Q1,other,3B,100,356,0
11026468,,,4,9,Très haute,48,E,Moins de 100,Faible,thibault.n,1,other,E,France,Sole Sourced,non_data_all,FY20Q1,other,0A,90,558,0
10976776,,data analyti,3,24,Très haute,48,E,Moins de 100,Faible,thibault.n,1,type B,D,France,Sole Sourced,other,FY20Q1,non_data_acq,1,30,658,1
11026879,,,3,10,Très haute,48,E,Moins de 100,Faible,henri.v,0,type B,E,France,Sole Sourced,non_data_all,FY20Q2,other,3B,95,256,0
11110695,,,6,19,Très haute,48,E,Moins de 100,Faible,benjamin.g,0,type B,D,France,Sole Sourced,other,FY20Q3,data_acq,3B,80,76,0
11112641,,,3,35,Très haute,48,E,Moins de 100,Importante,maurice.l,1,type A,F,France,Competitive,data_all,FY20Q3,other,0A,100,7614,1
11125459,,,3,32,Très haute,48,E,Moins de 100,Moyenne,emmanuelle.g,3,type A,F,France,Competitive,data_all,FY20Q3,other,1,30,2610,1
11026347,,,4,3,Haute,47,C,Moins de 100,Faible,blank,59,other,D,France,-,other,FY20Q1,other,0A,50,600,0
11124773,,,3,13,Haute,47,C,Moins de 100,Faible,blank,59,other,D,Netherlands,-,other,FY20Q4,other,0A,10,500,0
11038539,,,3,13,Haute,47,C,Moins de 100,Faible,blank,59,other,D,Netherlands,-,other,FY20Q4,other,0A,10,500,0
11124793,,,3,5,Haute,47,C,Moins de 100,Moyenne,blank,59,type B,C,Netherlands,-,other,FY20Q4,other,0A,50,10000,1
11114504,,,3,5,Haute,47,C,Moins de 100,Moyenne,blank,59,type B,C,Netherlands,-,other,FY20Q4,other,0A,90,10000,1
11076412,,,3,5,Haute,47,C,Moins de 100,Moyenne,blank,59,type B,C,Netherlands,-,other,FY20Q4,other,0A,50,10000,1
11076432,,,3,5,Haute,47,C,Moins de 100,Moyenne,blank,59,other,C,Netherlands,-,other,FY20Q4,other,0A,90,4000,1
11038537,,,3,1,Haute,47,C,Moins de 100,Faible,blank,59,other,F,Netherlands,-,other,FY20Q2,other,0A,10,1000,1
10961029,,,5,1,Haute,47,C,Moins de 100,Faible,blank,59,type A,D,Netherlands,Sole Sourced,other,FY20Q2,other,0A,30,876,1
11019381,,,4,6,Haute,47,C,Moins de 100,Faible,margot.l,3,type A,E,France,Sole Sourced,other,FY20Q2,other,1,1,1096,1
10998634,,,7,24,Haute,47,C,Moins de 100,Moyenne,françois.b,5,type A,D,France,Sole Sourced,other,FY20Q1,other,1,30,10000,0
10866099,,,5,19,Haute,47,C,Moins de 100,Moyenne,françois.b,5,type A,D,France,Sole Sourced,other,FY20Q2,other,1,10,9944,0
11026320,Factory,,3,15,Haute,47,C,Moins de 100,Moyenne,françois.b,5,type A,D,France,-,other,FY20Q2,other,0A,1,3304,0
10961024,,,5,8,Haute,47,C,Moins de 100,Faible,françois.b,5,type B,E,Netherlands,Competitive,other,FY20Q2,other,1,30,1866,0
11026267,,,4,3,Haute,47,C,Moins de 100,Faible,françois.b,5,other,D,France,-,other,FY20Q1,other,0A,10,1000,0
11026303,,,4,3,Haute,47,C,Moins de 100,Faible,françois.b,5,other,D,France,-,other,FY20Q2,other,0A,10,600,0
10998636,,,7,19,Haute,47,C,Moins de 100,Faible,françois.b,5,type A,D,France,Sole Sourced,other,FY20Q2,other,1,10,498,0
11059382,,,4,5,Haute,47,C,Moins de 100,Faible,françois.b,5,type A,F,France,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,494,0
11083017,,,4,5,Haute,47,C,Moins de 100,Faible,françois.b,5,type B,F,Netherlands,Sole Sourced,other,FY20Q3,non_data_acq,3B,50,62,0
11127964,,,7,1,Haute,47,C,Moins de 100,Faible,françois.b,5,type B,F,Netherlands,Sole Sourced,other,FY20Q3,non_data_acq,3B,50,32,0
11022852,,Automat analyti,6,7,Haute,47,C,Moins de 100,Faible,françois.b,5,other,D,Netherlands,-,other,FY20Q3,other,0A,30,1000,1
11026263,,,4,3,Haute,47,C,Moins de 100,Faible,françois.b,5,other,D,France,-,other,FY20Q3,other,0A,30,1000,1
11052005,,,7,45,Haute,47,C,Moins de 100,Moyenne,laetitia.p,0,type A,F,Netherlands,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,7466,0
11076330,,,8,45,Haute,47,C,Moins de 100,Moyenne,laetitia.p,0,other,F,Netherlands,-,other,FY21Q1,non_data_acq,0A,30,4000,0
11114511,,,3,7,Haute,47,C,Moins de 100,Moyenne,dorothée.d,0,type A,D,Netherlands,Competitive,non_data_all,FY20Q4,other,2B,50,5388,0
11031713,,,5,19,Haute,47,C,Moins de 100,Faible,dorothée.d,0,type A,D,Netherlands,Sole Sourced,non_data_all,FY20Q2,other,0A,70,1116,0
11057713,,Data,7,11,Haute,47,C,Moins de 100,Faible,emmanuel.g,3,type B,C,Netherlands,Sole Sourced,other,FY20Q1,other,3B,90,1838,1
11080648,,,7,45,Haute,47,C,Moins de 100,Faible,eugène.l,0,type B,F,Netherlands,Sole Sourced,other,FY20Q4,non_data_acq,1,30,1958,0
11037996,Factory,,3,1,Haute,47,C,Moins de 100,Faible,michelle.d,0,other,D,Netherlands,-,other,FY20Q2,other,0A,30,500,0
11123652,,Data,7,11,Haute,47,C,Moins de 100,Faible,christelle.l,5,type B,C,Netherlands,Sole Sourced,other,FY20Q3,other,0A,70,1800,1
11124764,,Data,7,11,Haute,47,C,Moins de 100,Faible,christelle.l,5,type B,C,Netherlands,Sole Sourced,other,FY20Q4,other,0A,70,1800,1
11057719,,Data,7,11,Haute,47,C,Moins de 100,Faible,christelle.l,5,type B,C,Netherlands,-,other,FY20Q3,other,0A,70,1800,1
11057722,,Data,7,11,Haute,47,C,Moins de 100,Faible,christelle.l,5,type B,C,Netherlands,-,other,FY20Q4,other,0A,70,1800,1
11078806,,Data,4,11,Haute,47,C,Moins de 100,Importante,christelle.l,5,type B,C,Netherlands,Sole Sourced,other,FY20Q3,other,3B,90,1162,1
10891316,Roboti,,4,1,Haute,47,C,Moins de 100,Faible,claude.j,1,type A,E,Netherlands,-,other,FY20Q1,other,0A,10,1754,1
11076352,,,4,1,Haute,47,C,Moins de 100,Faible,lucas.n,1,type B,E,Netherlands,Sole Sourced,other,FY20Q2,other,3B,100,966,1
11127198,,,5,23,Moyenne,158,C,Moins de 100,Faible,blank,59,type B,E,Netherlands,-,other,FY20Q3,other,0A,0,594,0
10711874,,,5,1,Moyenne,158,C,Moins de 100,Faible,blank,59,other,C,Netherlands,-,other,FY20Q2,other,0A,30,564,0
11086927,,,5,15,Moyenne,158,C,Moins de 100,Faible,blank,59,type B,C,Netherlands,-,other,FY20Q3,other,0A,0,0,0
11009843,,,3,8,Moyenne,158,C,Moins de 100,Faible,olivie.d,0,type A,D,Netherlands,Competitive,non_data_all,FY20Q2,other,0A,30,400,0
10925935,Azure,,4,8,Moyenne,158,C,Moins de 100,Faible,olivie.d,0,type A,D,Netherlands,Competitive,non_data_all,FY20Q1,other,1,30,394,0
10860281,,,4,1,Moyenne,158,C,Moins de 100,Faible,bernadette.r,3,type A,F,Netherlands,Sole Sourced,data_all,FY21Q2,other,1,30,1088,0
10949722,,,4,7,Moyenne,158,C,Moins de 100,Faible,bernadette.r,3,type A,F,Netherlands,Sole Sourced,non_data_all,FY20Q2,other,3B,100,744,0
10860278,,,6,12,Moyenne,158,C,Moins de 100,Faible,bernadette.r,3,type A,E,Netherlands,Sole Sourced,other,FY20Q4,other,1,30,446,0
11100950,,,3,3,Moyenne,158,C,Moins de 100,Faible,bernadette.r,3,type A,E,Netherlands,Sole Sourced,other,FY20Q4,other,0A,30,218,0
11084712,,,4,17,Moyenne,158,C,Moins de 100,Faible,nicole.s,4,type B,D,Netherlands,Sole Sourced,other,FY20Q2,other,0A,10,550,1
11118971,,,7,43,Moyenne,30,A,Moins de 100,Importante,blank,59,type A,F,Netherlands,Sole Sourced,data_all,FY20Q3,other,0A,90,522,0
10930577,,data,6,31,Moyenne,30,A,Moins de 100,Moyenne,blank,59,type B,E,Netherlands,Competitive,non_data_all,FY20Q3,other,0A,10,1110,1
11077283,,data,6,31,Moyenne,30,A,Moins de 100,Moyenne,blank,59,type A,E,Netherlands,Competitive,non_data_all,FY20Q4,other,0A,10,1088,1
10763098,,analyse data,8,31,Moyenne,30,A,Moins de 100,Importante,alex.t,7,type A,D,Netherlands,Competitive,other,FY20Q1,other,2B,30,19290,0
10982289,,,5,43,Moyenne,30,A,Moins de 100,Importante,alex.t,7,type A,F,Netherlands,Competitive,data_all,FY20Q3,other,2B,80,12778,0
10982307,,,5,43,Moyenne,30,A,Moins de 100,Importante,alex.t,7,type A,F,Netherlands,Competitive,data_all,FY21Q2,other,2B,50,7404,0
11087876,,,7,43,Moyenne,30,A,Moins de 100,Importante,alex.t,7,type A,F,Netherlands,Sole Sourced,data_all,FY20Q2,other,3B,100,2086,0
11049269,,,6,24,Moyenne,30,A,Moins de 100,Faible,alex.t,7,type A,E,Netherlands,Sole Sourced,data_all,FY20Q3,other,1,50,1948,0
11016261,,,5,1,Moyenne,30,A,Moins de 100,Faible,alex.t,7,type A,F,Netherlands,Sole Sourced,other,FY20Q2,other,1,20,1664,0
11049248,,analyse data,7,34,Moyenne,30,A,Moins de 100,Importante,alex.t,7,type A,F,Netherlands,Sole Sourced,data_all,FY20Q2,other,3B,90,1564,0
11087949,,,7,43,Moyenne,30,A,Moins de 100,Importante,alex.t,7,type A,E,Netherlands,Sole Sourced,data_all,FY20Q2,other,3B,90,1294,0
11011441,,analyse data,4,34,Moyenne,30,A,Moins de 100,Faible,alex.t,7,type A,F,Netherlands,Sole Sourced,other,FY20Q3,other,0A,50,164,0
11049283,Analyti,analyse data,5,34,Moyenne,30,A,Moins de 100,Importante,alex.t,7,type A,E,Netherlands,Sole Sourced,other,FY20Q4,other,0A,20,2176,1
11075687,,,4,40,Moyenne,86,B,Moins de 100,Faible,blank,59,type A,E,Netherlands,Sole Sourced,data_all,FY20Q2,other,0A,30,268,0
11052269,,,6,36,Moyenne,86,B,Moins de 100,Moyenne,claude.d,1,type A,D,Netherlands,-,non_data_all,FY20Q3,other,0A,10,2610,1
11051482,,,5,40,Moyenne,86,B,Moins de 100,Moyenne,théodore.v,5,type A,F,Netherlands,Competitive,non_data_all,FY20Q2,other,1,1,3328,0
10999388,,,5,3,Moyenne,86,B,Moins de 100,Faible,théodore.v,5,type B,E,Netherlands,Sole Sourced,other,FY20Q2,other,1,30,668,0
11074752,,,5,40,Moyenne,86,B,Moins de 100,Faible,théodore.v,5,type B,E,Netherlands,Sole Sourced,data_all,FY20Q2,other,3B,50,466,0
11054937,,,5,40,Moyenne,86,B,Moins de 100,Faible,théodore.v,5,type A,D,Netherlands,Competitive,non_data_all,FY20Q1,non_data_acq,0A,1,388,0
11075697,,,7,4,Moyenne,86,B,Moins de 100,Faible,théodore.v,5,type A,D,Netherlands,Sole Sourced,other,FY20Q2,other,0A,50,178,0
11078781,,,4,41,Moyenne,86,B,Moins de 100,Moyenne,théodore.v,5,type A,F,Netherlands,Sole Sourced,data_all,FY20Q4,other,0A,10,17406,1
10972582,,,6,45,Moyenne,86,B,Moins de 100,Moyenne,théodore.v,5,type A,F,Netherlands,-,data_all,FY20Q4,other,0A,1,11016,1
11078776,,,6,11,Moyenne,86,B,Moins de 100,Moyenne,théodore.v,5,type A,E,Netherlands,Sole Sourced,data_all,FY20Q3,other,0A,1,6610,1
10989124,data,,5,45,Moyenne,86,B,Moins de 100,Faible,théodore.v,5,type A,E,Netherlands,-,data_all,FY20Q2,other,0A,10,1114,1
10882604,,,4,1,Moyenne,86,B,Moins de 100,Faible,richard.m,4,type A,D,Netherlands,Sole Sourced,non_data_all,FY20Q2,other,0A,30,666,1
11125414,,automat,4,33,Moyenne,86,B,Moins de 100,Faible,daniel.b,0,type A,D,Netherlands,Competitive,non_data_all,FY20Q4,other,3B,30,1088,0
11038629,,,7,45,Moyenne,86,B,Moins de 100,Faible,maggie.l,0,type B,D,Netherlands,Competitive,other,FY20Q1,non_data_acq,3B,50,920,0
11045868,,,8,45,Moyenne,86,B,Moins de 100,Faible,maggie.l,0,type B,D,Netherlands,Competitive,other,FY20Q1,non_data_acq,0A,0,548,0
11039676,,,4,24,Moyenne,86,B,Moins de 100,Faible,gilbert.d,0,type A,D,Netherlands,Sole Sourced,other,FY20Q3,other,1,30,556,0
11050005,,,6,8,Moyenne,86,B,Moins de 100,Faible,gilbert.d,0,type B,D,Netherlands,Sole Sourced,other,FY20Q1,other,3B,50,116,0
10988386,Data,,5,40,Moyenne,86,B,Moins de 100,Faible,céline.b,1,type A,E,Netherlands,-,data_all,FY20Q2,other,0A,1,554,0
11080207,,,5,12,Moyenne,86,B,Moins de 100,Faible,céline.b,1,type A,E,Netherlands,Sole Sourced,data_all,FY20Q4,other,1,50,852,1
11065412,,,7,38,Moyenne,86,B,Moins de 100,Faible,philippine.g,0,type A,D,Netherlands,Sole Sourced,other,FY20Q3,other,1,30,544,0
11051923,,,3,7,Moyenne,86,B,Moins de 100,Faible,margaux.d,0,type B,D,Netherlands,Competitive,other,FY20Q2,other,3B,1,218,0
11015774,,,4,40,Moyenne,86,B,Moins de 100,Faible,daniel.m,0,type A,E,Netherlands,Sole Sourced,data_all,FY20Q1,other,3B,50,212,0
10771503,,,3,38,Moyenne,86,B,Moins de 100,Importante,philippe.c,1,type A,D,Netherlands,Sole Sourced,other,FY20Q1,other,1,30,35484,1
10882608,,,4,38,Moyenne,86,B,Moins de 100,Importante,brigitte.p,4,type A,C,Netherlands,Sole Sourced,other,FY20Q1,non_data_acq,1,10,24396,1
11020442,,,4,14,Moyenne,86,B,Moins de 100,Importante,brigitte.p,4,type A,C,Netherlands,Competitive,other,FY20Q3,other,1,10,3264,1
11052262,,,4,40,Moyenne,86,B,Moins de 100,Moyenne,brigitte.p,4,type A,C,Netherlands,-,other,FY20Q3,non_data_acq,0A,10,2176,1
10882606,,,4,1,Moyenne,86,B,Moins de 100,Faible,alix.d,5,other,E,Netherlands,-,other,FY20Q1,other,0A,10,1108,1
11115278,,,6,1,Basse,99,C,Moins de 100,Faible,blank,59,type A,D,France,Competitive,other,FY20Q3,non_data_acq,0A,0,262,0
11105498,,,6,5,Basse,99,C,Moins de 100,Moyenne,josette.c,1,type A,D,France,Sole Sourced,other,FY20Q3,non_data_acq,0A,70,2154,0
11067744,,,6,5,Basse,99,C,Moins de 100,Faible,gabriel.p,0,type B,D,France,Competitive,other,FY20Q2,non_data_acq,3B,100,1082,0
11113778,,,6,5,Basse,99,C,Moins de 100,Faible,gabriel.p,0,type A,E,France,Sole Sourced,other,FY20Q3,non_data_acq,1,50,196,0
11090536,,,5,11,Basse,99,C,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,182,0
11060349,,,6,2,Basse,99,C,Moins de 100,Faible,gabriel.p,0,type A,D,France,Competitive,other,FY20Q1,non_data_acq,3B,100,174,0
11109932,,,5,7,Basse,99,C,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,4,0
11127319,,,5,11,Très haute,18,A,Moins de 100,Faible,blank,59,type B,D,France,Sole Sourced,non_data_all,FY20Q3,other,0A,50,262,0
10931972,,,3,1,Très haute,18,A,Moins de 100,Faible,blank,59,other,A,France,Competitive,other,FY20Q2,other,0A,5,0,0
11053552,,,6,44,Très haute,18,A,Moins de 100,Moyenne,pierre.p,3,type B,D,France,Competitive,data_all,FY20Q3,other,2B,30,31808,0
11038050,,,8,20,Très haute,18,A,Moins de 100,Faible,pierre.p,3,type A,D,France,Sole Sourced,non_data_all,FY20Q1,other,3B,100,334,0
11038080,,,4,10,Très haute,18,A,Moins de 100,Faible,pierre.p,3,type A,D,France,Sole Sourced,non_data_all,FY20Q1,other,3B,100,212,0
11031868,,,4,17,Très haute,18,A,Moins de 100,Faible,pierre.p,3,type A,D,France,Sole Sourced,non_data_all,FY20Q1,other,3B,80,208,0
11047513,,,5,20,Très haute,18,A,Moins de 100,Faible,pierre.p,3,type A,D,France,Sole Sourced,non_data_all,FY20Q1,other,3B,70,190,0
11031855,,,4,14,Très haute,18,A,Moins de 100,Faible,pierre.p,3,type A,D,France,Sole Sourced,other,FY20Q1,other,3B,70,180,0
11051922,Factory,Factory,3,39,Très haute,18,A,Moins de 100,Importante,pierre.p,3,type A,F,France,Competitive,non_data_all,FY20Q2,data_acq,3B,100,31676,1
11065209,,donné,4,36,Très haute,18,A,Moins de 100,Faible,pierre.p,3,type A,C,France,Sole Sourced,other,FY20Q4,other,1,90,974,1
10840515,,,5,36,Très haute,18,A,Moins de 100,Importante,robert.l,3,type B,D,France,Competitive,non_data_all,FY20Q3,other,2B,15,13108,0
11111267,,,7,38,Très haute,18,A,Moins de 100,Moyenne,robert.l,3,type A,E,France,Competitive,non_data_all,FY20Q4,other,1,20,3838,0
11113815,,,4,38,Très haute,18,A,Moins de 100,Faible,robert.l,3,type B,B,France,Sole Sourced,data_all,FY20Q3,data_acq,1,80,762,0
11107226,,,4,38,Très haute,18,A,Moins de 100,Faible,robert.l,3,type B,B,France,Sole Sourced,data_all,FY20Q2,data_acq,3B,100,570,0
11090717,,,3,38,Très haute,18,A,Moins de 100,Faible,robert.l,3,type B,B,France,Sole Sourced,non_data_all,FY20Q2,data_acq,3B,90,550,0
11024043,,,4,38,Très haute,18,A,Moins de 100,Faible,robert.l,3,type A,B,France,Sole Sourced,non_data_all,FY20Q1,data_acq,3B,90,332,0
11113812,,,5,38,Très haute,18,A,Moins de 100,Faible,robert.l,3,type B,B,France,Sole Sourced,data_all,FY20Q2,data_acq,3B,100,326,0
11084779,,,4,38,Très haute,18,A,Moins de 100,Faible,robert.l,3,type B,B,France,Sole Sourced,non_data_all,FY20Q1,data_acq,3B,100,280,0
11063856,,,4,38,Très haute,18,A,Moins de 100,Faible,robert.l,3,type A,B,France,Sole Sourced,non_data_all,FY20Q1,data_acq,3B,100,258,0
11087233,,Azure Data,7,36,Très haute,18,A,Moins de 100,Importante,robert.l,3,type A,F,France,Competitive,data_all,FY20Q3,data_acq,2B,30,11504,1
11019591,,,6,19,Très haute,18,A,Moins de 100,Faible,robert.l,3,type B,F,France,Competitive,other,FY20Q3,other,1,10,1782,1
11030798,,,5,44,Très haute,18,A,Moins de 100,Faible,robert.l,3,type A,F,France,Competitive,non_data_all,FY20Q1,other,1,15,642,1
11118544,,,8,38,Très haute,18,A,Moins de 100,Moyenne,anouk.g,0,other,E,France,Sole Sourced,non_data_all,FY20Q3,other,0A,50,10790,0
11057778,,,5,42,Très haute,18,A,Moins de 100,Importante,chantal.l,0,type B,F,France,Competitive,non_data_all,FY20Q1,other,3B,90,10208,0
11057793,,,5,43,Très haute,18,A,Moins de 100,Moyenne,chantal.l,0,type B,F,France,Competitive,non_data_all,FY20Q2,other,3B,70,4900,0
11064399,,,2,36,Très haute,18,A,Moins de 100,Importante,chantal.l,0,type A,F,France,Competitive,non_data_all,FY20Q1,other,3B,80,3102,0
10967549,,,4,42,Très haute,18,A,Moins de 100,Importante,luce.b,0,type B,E,France,Competitive,other,FY20Q1,non_data_acq,1,50,3258,0
11062292,,,6,30,Très haute,18,A,Moins de 100,Faible,luce.b,0,type A,F,France,Sole Sourced,other,FY20Q1,other,3B,100,868,0
11098573,,,6,29,Très haute,18,A,Moins de 100,Faible,luce.b,0,type A,F,France,Sole Sourced,other,FY20Q2,other,3B,100,192,0
11040109,,,4,28,Très haute,18,A,Moins de 100,Faible,luce.b,0,type A,F,France,Sole Sourced,other,FY20Q1,other,3B,100,78,0
11072940,,data,3,44,Très haute,18,A,Moins de 100,Moyenne,susanne.r,0,other,F,France,Sole Sourced,non_data_all,FY20Q3,other,3B,50,2790,0
11067259,,,5,42,Très haute,18,A,Moins de 100,Faible,susanne.r,0,type B,E,France,Sole Sourced,other,FY20Q2,other,3B,50,1256,0
11067266,,,5,42,Très haute,18,A,Moins de 100,Faible,susanne.r,0,type B,E,France,-,other,FY20Q3,other,0A,50,1088,0
11053202,,,5,39,Très haute,18,A,Moins de 100,Faible,susanne.r,0,type B,E,France,Sole Sourced,other,FY20Q1,other,1,50,658,0
11103178,,,5,18,Très haute,18,A,Moins de 100,Faible,susanne.r,0,type A,C,France,Sole Sourced,other,FY20Q2,other,3B,100,464,0
11020182,,,6,42,Très haute,18,A,Moins de 100,Faible,susanne.r,0,type B,E,France,Sole Sourced,other,FY20Q1,other,3B,90,458,0
11067244,Data,Data data,6,39,Très haute,18,A,Moins de 100,Faible,susanne.r,0,type B,F,France,Sole Sourced,other,FY20Q3,other,0A,80,188,0
11079784,,,8,42,Très haute,18,A,Moins de 100,Faible,susanne.r,0,type B,E,France,Sole Sourced,other,FY20Q2,other,3B,100,58,0
11019416,,data,5,46,Très haute,18,A,Moins de 100,Faible,daisy.b,2,type B,E,France,Competitive,other,FY20Q1,other,1,30,1620,0
11092046,,,3,8,Très haute,18,A,Moins de 100,Faible,william.c,0,type A,D,France,Sole Sourced,other,FY20Q3,other,1,15,174,0
11048372,,,6,37,Très haute,18,A,Moins de 100,Moyenne,louise.m,1,type B,B,France,Competitive,other,FY20Q3,non_data_acq,2B,30,18724,1
11017978,,,4,13,Très haute,18,A,Moins de 100,Faible,lucie.g,0,type B,E,France,Sole Sourced,other,FY20Q3,other,3B,80,216,0
11105955,,Data data,6,16,Très haute,18,A,Moins de 100,Faible,michel.d,0,type B,E,France,Sole Sourced,other,FY20Q2,other,3B,100,846,0
11120566,,Data data,6,16,Très haute,18,A,Moins de 100,Faible,michel.d,0,type B,E,France,Sole Sourced,other,FY20Q4,other,0A,50,762,0
11070557,,Data data,6,16,Très haute,18,A,Moins de 100,Faible,michel.d,0,type B,E,France,Sole Sourced,other,FY20Q2,other,3B,70,694,0
11109412,,Data data,6,16,Très haute,18,A,Moins de 100,Faible,michel.d,0,type B,B,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,98,0
11121234,FACTORY,Factory,3,39,Très haute,18,A,Moins de 100,Faible,andré.b,1,type B,D,France,Sole Sourced,other,FY20Q3,non_data_acq,1,30,720,0
11068586,,,6,7,Très haute,18,A,Moins de 100,Faible,rémy.l,2,type B,E,France,Sole Sourced,other,FY20Q2,other,3B,70,702,0
11124855,,,7,7,Très haute,18,A,Moins de 100,Faible,rémy.l,2,type A,C,France,Sole Sourced,other,FY20Q3,other,3B,100,540,0
11036259,,,6,1,Très haute,18,A,Moins de 100,Faible,rémy.l,2,type B,E,France,Sole Sourced,other,FY20Q1,other,3B,80,102,0
11093016,,,5,5,Très haute,18,A,Moins de 100,Faible,rémy.l,2,type A,C,France,Sole Sourced,other,FY20Q2,other,3B,100,68,0
11105502,,,6,7,Très haute,18,A,Moins de 100,Faible,rémy.l,2,type A,C,France,Sole Sourced,other,FY20Q2,other,3B,100,60,0
11043811,,,4,3,Très haute,18,A,Moins de 100,Faible,rémy.l,2,type B,D,France,Sole Sourced,other,FY20Q1,other,3B,100,12,0
11096758,,,5,11,Très haute,18,A,Moins de 100,Faible,rémy.l,2,type A,D,France,Sole Sourced,non_data_all,FY20Q3,other,0A,20,0,0
10940564,,Azure,4,45,Très haute,18,A,Moins de 100,Importante,rémy.l,2,type A,F,France,Sole Sourced,non_data_all,FY20Q1,other,3B,90,6576,1
10908990,,,4,41,Très haute,18,A,Moins de 100,Faible,rémy.l,2,type B,E,France,Sole Sourced,other,FY20Q2,other,1,30,880,1
11062180,,Data data,6,16,Très haute,18,A,Moins de 100,Faible,xavier.n,0,type B,E,France,Sole Sourced,other,FY20Q1,other,3B,100,196,0
11097319,,,5,10,Très haute,18,A,Moins de 100,Faible,denise.m,3,type A,D,France,Sole Sourced,other,FY20Q2,other,3B,100,172,0
11099621,,,3,1,Très haute,18,A,Moins de 100,Faible,denise.m,3,type A,C,France,Sole Sourced,other,FY20Q2,other,3B,100,88,0
11084514,,,6,10,Très haute,18,A,Moins de 100,Faible,denise.m,3,type A,D,France,Sole Sourced,other,FY20Q1,other,3B,100,74,0
10827358,,,5,35,Très haute,18,A,Moins de 100,Importante,martin.l,2,type B,F,France,Competitive,non_data_all,FY20Q1,other,3B,90,17782,1
11066169,,,4,26,Très haute,18,A,Moins de 100,Faible,vincent.g,1,type A,E,France,Competitive,other,FY20Q4,other,1,35,1632,1
11121559,,,6,7,Moyenne,240,E,Moins de 100,Faible,blank,59,type A,E,Netherlands,Sole Sourced,other,FY20Q4,other,0A,100,224,0
